Title,Score,Vote,Ranked,Popularity,Members,Favorite,Volumes,Chapters,Status,Published,Genres,Themes,Author,Total Review,Type Review
Change GuyQuantum Mistake,7.39,1434,3787,6225,"2,976",30,31,338,Finished,1998 to  2004,[],[],"Son, Eun-Ho (Story), Choi, Myung-Soo (Art)",4,"[3, 1, 0]"
"Shikei Shikkouchuu Datsugoku ShinkouchuuUnder Execution, Under Jailbreak",7.39,5938,3789,1655,"11,546",69,1,7,Finished,1997 to  1999,"['Horror', 'Supernatural', 'Suspense']",[],"Araki, Hirohiko (Story & Art)",2,"[2, 0, 0]"
Akuma to Dolce,7.39,5603,3790,1581,"12,136",76,2,9,On Hiatus,"Apr  26, 2005 to Aug  16, 2008","['Comedy', 'Fantasy', 'Gourmet', 'Romance']",[],"Suzuki, Julietta (Story & Art)",5,"[5, 0, 0]"
Overman King Gainer,7.39,126,3791,20632,544,3,7,60,Finished,"May  2, 2002 to Mar  5, 2008","['Action', 'Adventure', 'Sci-Fi']",[],"Tomino, Yoshiyuki (Story), Inoue, Kiyoshirou (Art)",0,"[0, 0, 0]"
Tokimeki Gakuen Oujigumi,7.39,1441,3791,6405,"2,889",2,1,4,Finished,2008,[],[],"Nakahara, Aya (Story & Art)",2,"[2, 0, 0]"
Kyou mo Ashita mo.,7.39,405,3793,9532,"1,767",10,11,63,Finished,"Feb  5, 2008 to Sep  20, 2011",[],[],Emura (Story & Art),0,"[0, 0, 0]"
KurosagiThe Black Swindler,7.39,1795,3794,2553,"7,642",42,20,220,Finished,"Nov  13, 2003 to May  29, 2008","['Award Winning', 'Drama']",[],"Natsuhara, Takeshi (Story), Kuromaru (Story & Art)",5,"[4, 0, 1]"
Lapis Lazuli no OukanThe Lapis Lazuli Crown,7.39,782,3795,9277,"1,826",4,2,8,Finished,"Aug  9, 2003 to Feb  10, 2005","['Fantasy', 'Romance']",[],"Kawase, Natsuna (Story & Art)",1,"[1, 0, 0]"
Barbara IkaiOtherworld Barbara,7.39,182,3796,14482,985,9,4,24,Finished,"Jul  27, 2002 to Jun  28, 2005","['Drama', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi']",[],"Hagio, Moto (Story & Art)",0,"[0, 0, 0]"
Houou Gakuen MiSORA-gumiThe Beautiful Skies of Houou High,7.39,4323,3797,1990,"9,470",82,4,23,Finished,"Jan  15, 2008 to Jan  15, 2010","['Comedy', 'Romance']","['Crossdressing', 'School']","Aki, Arata (Story & Art)",6,"[4, 0, 2]"
Seton,7.39,141,3798,21538,504,3,4,60,Finished,2005 to ?,[],[],"Taniguchi, Jiro (Art)",0,"[0, 0, 0]"
Koukaku no Regios: Missing MailChrome Shelled Regios: Missing Mail,7.39,695,3799,8298,"2,107",15,8,43,Finished,"Jun  8, 2007 to Feb  9, 2013","['Action', 'Adventure', 'Fantasy', 'Romance', 'Sci-Fi', 'Supernatural']","['Harem', 'School']","Amagi, Shuusuke (Story), Kiyose, Nodoka (Art)",0,"[0, 0, 0]"
Fire Emblem: Genealogy of the Holy War,7.39,119,3800,21930,487,6,6,38,Finished,1997 to ?,"['Adventure', 'Comedy', 'Fantasy']",[],"Fujimori, Nuts (Story & Art)",0,"[0, 0, 0]"
F,7.39,259,3801,12872,"1,166",32,28,329,Finished,"Jul  15, 1985 to Aug  3, 1992","['Award Winning', 'Sports']",[],"Rokuda, Noboru (Story & Art)",2,"[1, 0, 1]"
Baki Gaiden: ScarfaceScarface: Legend of the Invincible Fist,7.39,982,3802,6576,"2,798",16,8,66,On Hiatus,"Jan  19, 2005 to May  10, 2018",[],[],"Itagaki, Keisuke (Story), Yamauchi, Yukinao (Art)",0,"[0, 0, 0]"
RasenSpiral,7.39,228,3803,16374,808,5,1,47,Finished,1995,[],[],"Suzuki, Koji (Story)",0,"[0, 0, 0]"
One Piece: Vivi no BoukenOne Piece: Vivi's Adventure,7.39,1529,3754,6798,"2,690",4,Unknown,1,Finished,"Aug  30, 2021","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",[],"Oda, Eiichiro (Story), Komi, Naoshi (Art)",0,"[0, 0, 0]"
Yomi no TsugaiDaemons of the Shadow Realm,7.39,2092,3755,1578,"12,144",88,Unknown,Unknown,Publishing,"Dec  10, 2021 to ?","['Action', 'Adventure', 'Supernatural']",[],"Arakawa, Hiromu (Story & Art)",4,"[4, 0, 0]"
Kedamono Arashi: Hold Me Baby!Beast's Storm: Hold Me Baby!,7.39,316,3756,18421,666,1,1,6,Finished,"Aug  7, 2020 to Dec  7, 2020","['Boys Love', 'Fantasy', 'Slice of Life']",[],"Kuroi, Morry (Story & Art)",0,"[0, 0, 0]"
Ako to BambiAko and Bambi,7.39,128,3757,18228,679,15,Unknown,Unknown,Publishing,"Sep  20, 2022 to ?","['Slice of Life', 'Supernatural']",[],HERO (Story & Art),1,"[1, 0, 0]"
It's Mine,7.39,1483,3758,6145,"3,025",53,Unknown,158,Finished,"May  8, 2018 to Aug  11, 2021",[],[],Lucks (Story & Art),2,"[1, 1, 0]"
Angel Buddy,7.39,588,3759,10728,"1,509",12,Unknown,82,Finished,"Nov  21, 2019 to Sep  2, 2021","['Boys Love', 'Supernatural']",[],"MasterGin (Story), Chungnyun (Art)",0,"[0, 0, 0]"
Reborn Rich,7.39,333,3760,13399,"1,101",5,Unknown,Unknown,Publishing,"Sep  28, 2022 to ?",[],"['Reincarnation', 'Time Travel', 'Workplace']","Kim, Byung-gwan (Art), Sangyeong (Story)",3,"[3, 0, 0]"
The Reincarnated Assassin Is a Genius Swordsman,7.39,589,3761,7824,"2,277",10,Unknown,Unknown,Publishing,"Aug  31, 2023 to ?","['Action', 'Fantasy']",[],"Tess (Art), Geulgaemi (Story)",1,"[0, 0, 1]"
Genei wo Kakeru Taiyou,7.39,130,3762,19088,628,4,4,16,Finished,"Jun  27, 2013 to Feb  20, 2014",[],[],"Katou, Kouki (Art)",0,"[0, 0, 0]"
Outbreak Company: Moeru ShinryakushaOutbreak Company: The Power of Moe,7.39,345,3763,6911,"2,636",16,18,75,Finished,"Dec  2, 2011 to Aug  2, 2017","['Comedy', 'Fantasy']",[],"Sakaki, Ichirou (Story), Yuugen (Art)",2,"[0, 1, 1]"
Vampire Knight: Flail no YumeVampire Knight: Fleeting Dreams,7.39,392,3764,9125,"1,862",17,1,6,Finished,"Nov  5, 2013","['Romance', 'Supernatural']",[],"Hino, Matsuri (Art), Fujisaki, Ayuna (Story)",0,"[0, 0, 0]"
Museum,7.39,2445,3765,2635,"7,431",86,3,28,Finished,"Jul  29, 2013 to Feb  3, 2014",[],[],"Tomoe, Ryousuke (Story & Art)",6,"[5, 1, 0]"
The Breaker,7.39,146,3766,11231,"1,412",79,3,Unknown,Finished,"May  10, 2014 to Jul  10, 2015",[],[],"Nilitsu (Art), Uzuki, Yagi (Story)",1,"[1, 0, 0]"
Reincarnation no KabenPetals of Reincarnation,7.39,2987,3767,1510,"12,636",170,Unknown,Unknown,Publishing,"May  30, 2014 to ?","['Action', 'Mystery', 'Supernatural']",[],"Konishi, Mikihisa (Story & Art)",5,"[4, 1, 0]"
Selector Infected WIXOSS: Peeping Analyze,7.39,306,3768,15231,912,35,2,11,Finished,"Jul  19, 2014 to May  19, 2015",[],"['Psychological', 'Strategy Game']","Okada, Mari (Story), Suzuki, Manatsu (Art)",1,"[1, 0, 0]"
"Tokyo Ghoul: ""Jack""Tokyo Ghoul [Jack]",7.39,14695,3769,558,"30,185",221,1,7,Finished,Aug  2013 to Sep  2013,"['Action', 'Fantasy', 'Horror']",[],"Ishida, Sui (Story & Art)",3,"[2, 1, 0]"
Kominato Ryousuke Special Bangai-hen: Face,7.39,272,3770,18507,661,9,Unknown,1,Finished,"May  14, 2014",[],[],"Terajima, Yuuji (Story & Art)",1,"[1, 0, 0]"
Madoromi-chan ga Iku.Go!Go! Madoromi-chan.,7.39,2176,3771,3153,"6,245",41,2,24,Finished,"Feb  26, 2013 to Jun  30, 2016","['Comedy', 'Slice of Life']",[],namo (Story & Art),1,"[1, 0, 0]"
Ashi-Girl,7.39,418,3772,9335,"1,813",36,16,120,Finished,"Nov  28, 2011 to Dec  27, 2021","['Comedy', 'Romance']","['Historical', 'Time Travel']","Morimoto, Kozueko (Story & Art)",1,"[1, 0, 0]"
Barairo no Yakusoku,7.39,630,3773,6848,"2,669",10,Unknown,Unknown,Publishing,"Dec  24, 2014 to ?",[],[],"Miyasaka, Kaho (Story & Art)",2,"[1, 0, 1]"
Seifuku no Vampiress Lord,7.39,1420,3774,4983,"3,819",44,3,28,Finished,"Aug  22, 2014 to Apr  22, 2017","['Comedy', 'Romance']",[],"Matsumoto, Tomoki (Story & Art)",3,"[3, 0, 0]"
Kunisaki Izumo no Jijou,7.39,922,3822,6819,"2,681",13,19,190,Finished,"Jan  13, 2010 to Mar  26, 2014",[],"['Crossdressing', 'Harem', 'Performing Arts', 'School']","Hirakawa, Aya (Story & Art)",2,"[1, 1, 0]"
Anata ni Hana wo Sasagemashou,7.39,2575,3823,3761,"5,210",22,4,20,Finished,2009 to ?,"['Romance', 'Supernatural']",[],"Ohmi, Tomu (Story & Art)",3,"[3, 0, 0]"
K-On! Anthology Comic,7.39,863,3824,5720,"3,269",60,5,77,Finished,"Nov  27, 2009 to Sep  27, 2011","['Comedy', 'Slice of Life']","['CGDCT', 'Music', 'School']","Tamaoki, Benkyou (Story & Art), Iwami, Shouko (Story & Art), Imusanjo (Story & Art), kashmir (Story & Art), Mikage (Story & Art), Daioki (Story & Art), Haruna, Mao (Story & Art), Moriki, Takeshi (Story & Art), Sanada, Ikki (Story & Art), Kazuho (Story & Art), Bakutendou (Story & Art), Arai, Cherry (Story & Art), Mizu, Asato (Story & Art), Komusou (Story & Art), Purapa (Story & Art), Hara, Yui (Story & Art), Kobayashi, Tetsurou (Story & Art), Kobayashi, Tetsuya (Story & Art), Nagumo. (Story & Art), Konishi, Aki (Story & Art), Suzushiro, Seri (Story & Art), Sakayama, Shinta (Story & Art), Hiro (Story & Art), Shima, Tokio (Story & Art), Serebi, Ryousangata (Story & Art), Tamaoka, Kagari (Story & Art), Sakura, Hanpen (Story & Art), Arata, Iri (Story & Art), Shiba, Yuusuke (Story & Art), Mikami, Komata (Story & Art), Take, Shinobu (Story & Art), Gengorou (Story & Art), Koi (Story & Art), Tachi (Story & Art), Matsuda, Shima (Story & Art), Kinniku☆Tarou (Story & Art), Hota. (Story & Art), Yoshimura, Kana (Story & Art), Yuzuki, Gao (Story & Art), Nekotoufu (Story & Art), ms (Story & Art), Kanikama (Story & Art), Kounosu, Satori (Story & Art), Usume, Shirou (Story & Art), Harukaze, Mika (Story & Art), Hoppege (Story & Art), Kito (Story & Art), Shirayuki, Shion (Story & Art), Araki, Fuu (Story & Art), Nonohara, Chiki (Story & Art), Hashimoto, Shin (Story & Art), Yatosaki, Haru (Story & Art), Nishiuri, Warito (Story & Art), Mitsuki, Meia (Story & Art), Dasoku, Sentarou (Story & Art)",0,"[0, 0, 0]"
